__id__,AX1,AY1,AZ1,GX1,GY1,GZ1,labels
2:36:12,-1.13,6.87,7.17,-0.06,0.02,-0.03,
2:36:13,-1,6.91,7.18,-0.08,0.06,-0.01,
2:36:14,-1.13,6.78,7.11,-0.07,0.03,-0.04,
2:36:15,-1.02,6.86,7.09,-0.06,0.03,-0.01,
2:36:16,-1.08,6.84,7.21,-0.06,0.01,-0.03,
2:36:17,-0.86,7.09,7.1,-0.06,0.01,-0.04,
2:36:18,-1.16,6.94,6.93,-0.02,-0.05,-0.07,
2:36:19,-1.14,7.06,6.87,-0.08,0.08,0,
2:36:20,-1.02,7.04,6.95,-0.08,0.02,-0.01,
2:36:21,-1.11,7.02,7.02,-0.08,0.05,-0.01,
2:36:22,-1.21,7.03,7.04,-0.1,0.04,-0.01,
2:36:23,-1.11,7.06,6.99,-0.09,0.04,-0.02,
2:36:24,-1,6.94,7.07,-0.09,0,-0.04,
2:36:25,-1.02,6.85,7.05,-0.09,0.03,-0.02,
2:36:26,-1.18,6.89,7,-0.08,0.05,0,
2:36:27,-1.19,7.02,6.96,0,-0.02,-0.02,
2:36:28,-1.15,7,6.95,-0.07,0.04,-0.02,
2:36:29,-1.11,6.92,7.09,-0.1,0.05,0,
2:36:30,-1.08,7.02,7.13,-0.07,0.02,-0.03,
2:36:31,-1.13,6.92,7.14,-0.08,0.01,-0.04,
2:36:32,-1.14,7,7.16,-0.08,0.04,0,
2:36:33,-1.11,6.9,7.13,-0.09,0.03,-0.02,
2:36:34,-1.3,6.94,7.15,-0.08,0.05,-0.02,
2:36:35,-1.15,6.64,7.17,-0.07,0.03,-0.03,
2:36:36,-1.19,7.07,7.2,-0.12,0.06,-0.02,
2:36:37,-1.22,6.88,7.11,-0.04,0.01,-0.01,
2:36:38,-0.93,6.97,7.19,-0.08,0.05,-0.03,
2:36:39,-1.18,6.86,7.11,-0.04,0.01,-0.02,
2:36:40,-1.05,7.09,7.06,-0.08,0.05,0.01,
2:36:41,-1.08,6.94,7.22,-0.1,0.01,-0.04,
2:36:42,-1.12,6.82,7.1,-0.08,0.03,-0.04,
2:36:43,-1.02,6.74,7.12,-0.08,0.04,-0.03,
2:36:44,-1.17,6.78,7.25,-0.05,0.01,-0.01,
2:36:45,-1.21,6.88,7.21,-0.08,0.06,-0.01,
2:36:46,-1.72,6.93,7,-0.05,-0.02,-0.02,
2:36:47,-1.23,6.93,7.06,-0.08,0.01,-0.02,
2:36:48,-0.43,6.46,7.61,0.01,-0.04,0,
2:36:49,-1.54,6.9,7.18,-0.05,0.02,-0.09,
2:36:50,-1.28,6.89,7.08,-0.17,0.06,-0.02,
2:36:51,-1.59,6.95,7.06,-0.16,0.08,0,
2:36:52,-1.13,6.99,7.08,-0.05,0.03,-0.02,
2:36:53,-1.22,6.79,7.14,-0.04,0,-0.03,
2:36:54,-1.36,6.66,7.24,-0.02,-0.1,-0.06,
2:36:55,-1.32,6.57,7.06,-0.14,0.04,-0.02,
2:36:56,-1.2,6.89,7.15,-0.1,0.01,-0.01,
2:36:57,-1.43,6.77,7.22,-0.1,0.06,-0.02,
2:36:58,-1.21,6.79,7.24,-0.07,0.03,-0.03,
2:36:59,-1.1,6.95,7.18,-0.01,0.03,-0.01,
2:37:00,-1.45,6.72,7.34,-0.07,0.04,0,
2:37:01,-1.11,6.95,7.25,0.02,-0.02,-0.02,
2:37:02,-1.33,6.77,7.21,-0.06,0.04,-0.01,
2:37:03,-1.27,6.63,7.19,-0.01,0,-0.05,
2:37:04,-1.3,6.79,7.27,-0.11,0,-0.02,
2:37:05,-0.76,6.92,7.29,-0.08,0.04,-0.01,
2:37:06,-1.25,6.67,7.4,-0.07,0.02,-0.01,
2:37:07,-1.4,6.66,7.37,-0.09,0.01,-0.04,
2:37:08,-1.33,6.69,7.38,-0.06,0.02,-0.03,
2:37:09,-1.12,6.69,7.21,-0.07,0.03,0,
2:37:10,-1.33,6.72,7.39,-0.07,-0.01,-0.04,
2:37:11,-1.14,6.88,7.3,-0.05,0.02,-0.03,
2:37:12,-1.28,6.74,7.3,-0.06,0,-0.01,
2:37:13,-1.34,6.68,7.32,-0.05,0.04,0,
2:37:14,-1.17,6.78,7.25,-0.06,0.04,-0.03,
2:37:15,-1.22,6.73,7.27,-0.09,0.02,-0.04,
2:37:16,-1.3,6.73,7.41,-0.05,0,-0.03,
2:37:17,-1.25,6.79,7.28,-0.06,-0.01,-0.04,
2:37:18,-1.37,6.61,7.34,-0.08,0.09,0.02,
2:37:19,-1.43,6.69,7.36,-0.08,0.05,-0.03,
2:37:20,-1.31,6.63,7.36,-0.06,0.03,-0.05,
2:37:21,-1.35,6.62,7.28,-0.07,0.05,-0.01,
2:37:22,-1.15,6.8,7.35,-0.06,0.02,0.01,
2:37:23,-1.11,6.85,7.25,-0.04,0.05,-0.03,
2:37:24,-1.23,6.82,7.09,-0.09,0.02,-0.01,
2:37:25,-1.56,6.69,7.18,-0.01,-0.01,-0.08,
2:37:26,-1.55,6.95,7.07,-0.06,0.03,-0.03,
2:37:27,-1.53,6.82,7.08,-0.1,0.05,0,
2:37:28,-1.26,7.02,6.96,-0.12,0.07,-0.02,
2:37:29,-1.39,7.02,7.04,-0.07,0.05,-0.03,
2:37:30,-1.45,6.92,7.06,-0.06,0.07,-0.01,
2:37:31,-1.86,6.73,7.24,0,-0.07,-0.07,
2:37:32,-1.43,6.86,6.94,-0.09,0.04,-0.03,
2:37:33,-1.54,6.97,7.15,-0.06,0,-0.02,
2:37:34,-1.66,6.89,6.87,-0.21,0.14,0,
2:37:35,-1.52,6.9,7.11,-0.19,0.06,0,
2:37:36,-1.64,6.84,7.14,-0.13,0.02,-0.01,
2:37:37,-1.52,6.82,7.04,-0.06,0.04,-0.01,
2:37:38,-1.55,6.73,7.14,-0.1,0.05,0,
2:37:39,-1.54,6.89,6.95,-0.1,0.09,0.01,
2:37:40,-1.38,7.07,6.94,-0.06,0.08,-0.01,
2:37:41,-1.34,7.07,7,-0.06,0,-0.04,
2:37:42,-1.51,6.94,7.16,-0.08,0.08,-0.01,
2:37:43,-1.53,6.78,7.16,-0.08,0,-0.06,
2:37:44,-1.37,6.77,7.14,-0.05,-0.01,-0.06,
2:37:45,-1.09,6.72,7.11,-0.16,0.07,-0.02,
2:37:46,-1.5,6.87,7.18,-0.08,0.02,-0.01,
2:37:47,-1.52,6.91,7.07,-0.08,0.04,-0.02,
2:37:48,-1.46,6.98,7.16,-0.06,0.02,-0.02,
2:37:49,-1.43,6.85,7.11,-0.09,0.03,-0.04,
2:37:50,-1.58,6.72,7.24,-0.06,0.04,-0.03,
2:37:51,-1.43,6.76,7.15,-0.09,0.02,-0.04,
2:37:52,-1.52,6.82,7.11,-0.16,0.08,-0.01,
2:37:53,-1.73,6.78,7.16,-0.05,0.04,0,
2:37:54,-1.48,6.85,7.23,-0.09,0.01,-0.05,
2:37:55,-1.68,6.85,7.18,-0.03,0.08,-0.03,
2:37:56,-1.41,6.86,7.15,-0.04,-0.04,-0.06,
2:37:57,-1.41,6.69,7.16,-0.08,0.03,-0.01,
2:37:58,-1.48,6.66,7.31,-0.1,0.03,0,
2:37:59,-1.52,6.86,7.18,-0.05,0.05,-0.02,
2:38:00,-1.39,6.94,7.11,-0.09,0.07,-0.01,
2:38:01,-1.36,6.82,7.19,-0.1,0.01,-0.04,
2:38:02,-1.37,6.77,7.07,-0.08,0.03,-0.02,
2:38:03,-1.33,6.82,7.14,-0.08,-0.02,-0.03,
2:38:04,-1.45,6.77,7.16,-0.07,0.02,0.01,
2:38:05,-1.21,6.87,7.13,-0.11,0.05,0.01,
2:38:06,-1.45,7.02,7.14,-0.07,0.07,-0.02,
2:38:07,-1.53,6.81,7.1,-0.08,0.03,-0.04,
2:38:08,-1.03,6.98,7,-0.06,0.03,-0.03,
2:38:09,-1.56,6.89,7.17,-0.08,0.01,-0.05,
2:38:10,-1.51,6.81,7.11,-0.03,0.03,-0.01,
2:38:11,-1.64,6.72,7.22,-0.06,0.02,-0.01,
2:38:12,-1.59,6.85,7,-0.04,0.04,-0.02,
2:38:13,-1.55,6.83,7.19,-0.11,0.02,-0.03,
2:38:14,-1.34,6.91,7.16,-0.12,0.07,0,
2:38:15,-1.4,6.92,7.12,-0.09,0.06,0,
2:38:16,-1.35,6.95,7.04,-0.08,0.03,0,
2:38:17,-1.38,6.73,7.22,-0.07,0.02,-0.01,
2:38:18,-1.29,6.84,6.89,-0.09,0.05,0.01,
2:38:19,-1.41,6.74,7.04,-0.1,0.03,-0.02,
2:38:20,-1.31,6.78,6.99,-0.08,0.02,-0.02,
2:38:21,-1.27,7.2,7.16,0.03,-0.04,-0.01,
2:38:22,-1.6,6.81,7.18,-0.09,0.06,0.01,
2:38:23,-1.51,6.75,7.07,-0.04,0.03,0,
2:38:24,-1.39,6.76,7.17,-0.05,0,-0.04,
2:38:25,-1.42,6.83,7.19,-0.1,0.03,-0.01,
2:38:26,-1.4,6.78,7.15,-0.07,0.04,-0.02,
2:38:27,-1.4,6.8,7.2,-0.08,0.07,-0.02,
2:38:28,-1.4,6.73,7.22,-0.08,0.02,-0.05,
2:38:29,-1.31,6.8,7.23,-0.09,0.01,-0.01,
2:38:30,-1.48,6.73,7.15,-0.01,-0.01,-0.03,
2:38:31,-1.49,6.87,7.25,-0.12,0.12,0.03,
2:38:32,-1.47,6.82,7.17,-0.07,0.05,-0.01,
2:38:33,-1.18,6.89,7.1,-0.09,0.03,-0.01,
2:38:34,-1.4,6.89,7.11,-0.07,0.03,-0.04,
2:38:35,-1.13,7.11,7.04,-0.08,-0.07,-0.07,
2:38:36,-1.54,6.84,7.08,-0.03,-0.01,-0.05,
2:38:37,-1.63,6.91,6.97,-0.09,0.04,-0.03,
2:38:38,-1.39,6.86,7.12,-0.06,0.02,-0.01,
2:38:39,-1.3,7.02,7.02,-0.13,0.06,-0.02,
2:38:40,-1.41,6.85,7.15,-0.07,0.04,-0.01,
2:38:41,-1.45,6.83,7.16,-0.07,0,-0.02,
2:38:42,-1.45,6.84,7.22,-0.06,0.04,-0.02,
2:38:43,-1.32,6.93,7.15,-0.07,0.04,-0.03,
2:38:44,-1.22,6.76,7.14,-0.12,0.02,-0.03,
2:38:45,-1.36,6.86,7.16,-0.09,0.02,-0.04,
2:38:46,-1.35,6.89,7.14,-0.08,0.04,-0.01,
2:38:47,-1.27,6.81,7.11,-0.11,0.04,-0.02,
2:38:48,-1.43,6.78,7.14,-0.1,0.05,-0.03,
2:38:49,-1.09,7.05,7.08,-0.08,0.04,-0.03,
2:38:50,-1.53,6.86,7.1,-0.05,0,-0.01,
2:38:51,-1.45,6.81,7.14,-0.12,0.07,0,
2:38:52,-1.57,6.82,6.95,-0.04,0.09,0.01,
2:38:53,-1.43,6.83,7.21,-0.07,0,-0.03,
2:38:54,-1.28,6.85,7.11,-0.05,0.06,-0.02,
2:38:55,-1.36,6.85,7.22,-0.14,0.04,-0.01,
2:38:56,-1.49,6.74,7.24,-0.07,0.03,-0.03,
2:38:57,-1.17,6.94,7.3,-0.07,0,0.01,
2:38:58,-1.19,6.88,7.29,-0.06,0.02,-0.01,
2:38:59,-1.1,6.69,7.22,-0.05,-0.01,-0.02,
2:39:00,-1.34,6.87,7.19,-0.07,0.05,0.01,
2:39:01,-1.4,6.84,7.14,-0.06,0.04,0.01,
2:39:02,-1.19,6.97,7.13,-0.07,0.05,-0.04,
2:39:03,-1.41,6.71,7.13,-0.04,0,-0.05,
2:39:04,-1.48,6.8,7.1,-0.07,0.06,-0.01,
2:39:05,-1.42,6.8,7.16,-0.08,0.04,-0.03,
2:39:06,-1.31,6.85,7.07,-0.09,0.02,-0.03,
2:39:07,-1.24,6.82,7.07,-0.03,0.06,-0.05,
2:39:08,-1.33,6.82,7.11,-0.09,0,-0.02,
2:39:09,-1.32,6.84,6.97,-0.11,0.04,-0.01,
2:39:10,-1.63,6.75,7.16,-0.1,0.02,-0.06,
2:39:11,-1.41,6.85,7.02,-0.04,0.03,-0.01,
2:39:12,-1.55,6.72,6.76,-0.15,0.06,0,
2:39:13,-1.5,7.04,7.01,-0.09,0.11,0.02,
2:39:14,-1.53,6.88,7.16,-0.1,0.06,-0.01,
2:39:15,-1.64,6.82,7.27,-0.07,0.05,-0.02,
2:39:16,-1.81,6.74,7.26,-0.1,0.06,-0.02,
2:39:17,-1.59,6.78,7.08,-0.05,0.1,0,
2:39:18,-1.49,6.84,7.16,-0.08,0.04,-0.02,
2:39:19,-1.64,6.61,7.04,-0.1,-0.01,-0.03,
2:39:20,-1.66,6.81,7.17,-0.09,0.04,0,
2:39:21,-1.49,6.94,7.19,-0.08,0.05,-0.03,
2:39:22,-1.52,6.7,7.09,-0.1,0.02,0.01,
2:39:23,-1.15,7.25,7.05,-0.32,0.11,0.06,
2:39:24,-1.59,6.85,7.08,-0.09,0.07,0.02,
2:39:25,-1.44,7.05,7.21,-0.1,0.17,-0.02,
2:39:26,-1.61,6.78,7.14,-0.06,0.04,0.01,
2:39:27,-1.72,6.79,7.02,-0.05,0.03,0.01,
2:39:28,-1.76,6.78,7.08,-0.09,0.02,0.02,
2:39:29,-1.72,6.71,7.26,-0.09,0.07,-0.01,
2:39:30,-1.71,6.75,7.24,-0.07,0.05,0.01,
2:39:31,-1.75,6.75,7.03,0,0.04,-0.02,
2:39:32,-1.66,7.1,7.14,-0.04,0.07,0.02,
2:39:33,-1.82,6.72,7.04,-0.06,0.05,0.01,
2:39:34,-1.92,6.69,7.11,-0.11,0.03,-0.01,
2:39:35,-1.69,6.69,7.29,-0.08,0.05,0.01,
2:39:36,-1.71,6.97,7.15,-0.05,0.06,0.01,
2:39:37,-1.56,6.86,7.05,-0.13,0.05,0,
2:39:38,-1.89,6.77,7.08,-0.06,0.01,-0.01,
2:39:39,-1.66,6.79,7.08,-0.06,0.03,-0.01,
2:39:40,-1.74,6.62,7.24,-0.08,0,-0.03,
2:39:41,-1.51,6.79,7.11,-0.06,0.05,-0.01,
2:39:42,-1.58,6.8,7.11,-0.08,0.05,0.01,
2:39:43,-1.68,6.79,7.17,-0.09,0.03,0,
2:39:44,-2.01,6.76,7.29,-0.14,0.09,0,
2:39:45,-1.5,6.78,7.34,-0.03,-0.02,-0.01,
2:39:46,-1.25,6.96,6.94,-0.12,0.18,0.07,
2:39:47,-1.67,6.77,6.96,0.04,-0.06,-0.09,
2:39:48,-1.47,7.32,6.92,-0.18,0.1,0.01,
2:39:49,-1.59,6.49,7.19,-0.02,0.12,-0.01,
2:39:50,-2.18,6.45,6.72,-0.18,-0.06,0,
2:39:51,-1.62,6.91,7.01,-0.07,0.04,-0.02,
2:39:52,-1.79,6.79,7.1,-0.1,0,-0.04,
2:39:53,-1.78,6.84,7.08,-0.13,0.05,-0.03,
2:39:54,-2.03,6.76,7.09,-0.05,0.01,-0.04,
2:39:55,-1.97,6.76,7.08,-0.08,0.02,-0.04,
2:39:56,-1.72,6.86,6.95,-0.1,0,-0.04,
2:39:57,-1.92,6.98,7.15,-0.04,0.03,0.02,
2:39:58,-1.9,6.86,6.89,-0.12,0.03,-0.01,
2:39:59,-1.79,6.79,6.98,-0.11,0.08,0.02,
2:40:00,-1.74,6.84,7.1,-0.1,-0.02,0.02,
2:40:01,-1.85,6.74,6.96,-0.08,0.05,0.03,
2:40:02,-1.56,7.06,6.99,-0.1,0.09,0.04,
2:40:03,-1.85,7.03,6.97,-0.09,0.09,0.02,
2:40:04,-1.93,6.82,7.02,-0.05,0.04,-0.01,
2:40:05,-1.93,6.87,7.06,-0.05,0.04,-0.01,
2:40:06,-1.67,6.86,7.02,-0.07,0.03,-0.03,
2:40:07,-1.69,6.88,6.98,-0.07,0.07,0,
2:40:08,-1.82,6.74,7.11,-0.05,0.05,-0.02,
2:40:09,-1.66,6.98,6.95,-0.08,0.07,-0.01,
2:40:10,-1.8,6.8,7.17,-0.07,0.04,0,
2:40:11,-1.66,6.79,7.07,-0.07,0.03,-0.04,
2:40:12,-1.91,6.87,7.12,-0.06,0.03,0.03,
2:40:13,-1.9,6.64,6.98,-0.06,0.04,0,
2:40:14,-1.71,6.91,7.03,-0.09,0.05,-0.02,
2:40:15,-1.75,6.85,7.08,-0.11,0.06,0,
2:40:16,-1.82,6.85,7.07,-0.08,0.05,0,
2:40:17,-1.73,6.86,6.97,-0.03,0.01,-0.04,
2:40:18,-1.73,7.14,6.96,-0.04,0.04,-0.02,
2:40:19,-1.83,6.81,6.98,-0.05,0.1,0.01,
2:40:20,-1.92,7.07,7.01,-0.02,0,-0.01,
2:40:21,-1.97,6.75,6.99,-0.1,0.1,-0.01,
2:40:22,-1.89,6.85,7.13,-0.1,0.07,-0.03,
2:40:23,-1.7,6.89,7.09,-0.09,0.05,-0.03,
2:40:24,-1.71,6.9,6.94,0,-0.01,0,
2:40:25,-1.4,7.44,6.55,-0.1,0.08,0,
2:40:26,-1.7,6.78,6.98,-0.08,0.02,-0.08,
2:40:27,-1.55,7,7.06,-0.07,0.06,-0.06,
2:40:28,-1.87,6.76,6.9,-0.05,0.01,-0.04,
2:40:29,-1.69,6.88,6.91,-0.08,0.06,0.01,
2:40:30,-2.12,6.82,6.97,0.01,-0.12,-0.05,
2:40:31,-1.87,6.93,6.97,-0.05,0.02,0.01,
2:40:32,-1.42,6.97,7.02,-0.08,0.03,-0.03,
2:40:33,-1.91,6.78,7.12,-0.02,0,-0.06,
2:40:34,-1.73,6.95,7.02,-0.1,0.06,0.02,
2:40:35,-2.08,6.72,7.18,0.01,-0.07,-0.05,
2:40:36,-1.82,6.76,7.04,-0.08,0.03,-0.05,
2:40:37,-1.65,6.96,7.02,-0.03,0,-0.04,
2:40:38,-1.96,6.94,6.92,-0.07,0.02,-0.04,
2:40:39,-1.89,6.96,6.95,-0.11,0.01,-0.02,
2:40:40,-1.75,6.96,7.08,-0.08,0.07,-0.03,
2:40:41,-1.93,6.81,6.91,-0.13,-0.06,-0.01,
2:40:42,-1.66,7.06,6.98,-0.1,0.03,0,
2:40:43,-1.89,7.01,6.96,-0.12,0.02,-0.01,
2:40:44,-1.84,6.91,7,-0.09,0.07,-0.03,
2:40:45,-1.79,7.08,6.81,-0.06,-0.03,-0.01,
2:40:46,-1.76,6.8,7.04,-0.08,0.04,-0.03,
2:40:47,-1.71,6.9,6.96,-0.09,0,0,
2:40:48,-1.64,6.87,7,-0.08,0.06,-0.01,
2:40:49,-1.54,6.89,6.9,-0.06,-0.02,-0.03,
2:40:50,-1.76,6.88,6.91,-0.08,0.05,0,
2:40:51,-1.64,6.85,6.96,-0.07,0.05,-0.02,
2:40:52,-1.62,7,6.91,-0.11,0.06,-0.02,
2:40:53,-1.69,6.95,7.02,-0.1,0.06,0.01,
2:40:54,-1.83,7.05,6.96,-0.17,0.08,0.03,
2:40:55,-1.52,6.74,6.97,-0.01,0.04,-0.03,
2:40:56,-1.88,6.92,7.04,-0.14,0.05,0.02,
2:40:57,-1.35,7.25,6.99,-0.07,0.03,-0.03,
2:40:58,-1.51,6.94,6.99,-0.1,0.04,-0.03,
2:40:59,-1.68,6.74,6.86,-0.09,0.01,-0.02,
2:41:00,-1.87,6.9,7.23,-0.09,0,-0.02,
2:41:01,-1.73,6.91,6.93,-0.09,0.04,-0.01,
2:41:02,-1.79,6.83,7.03,-0.06,0.05,-0.04,
2:41:03,-1.55,6.76,7.13,-0.06,0,-0.01,
2:41:04,-1.73,6.86,7.16,-0.05,0.08,-0.02,
2:41:05,-1.74,6.92,7.07,-0.05,0.03,-0.01,
2:41:06,-1.53,6.96,7.1,-0.11,0.08,0,
2:41:07,-1.71,6.82,7.09,-0.06,0.02,-0.03,
2:41:08,-1.78,6.91,6.94,-0.05,-0.02,-0.04,
2:41:09,-1.78,6.79,7.07,-0.11,0.04,-0.04,
2:41:10,-1.66,6.88,6.93,-0.11,0.02,-0.05,
2:41:11,-1.71,6.8,7.09,-0.08,-0.03,-0.04,
2:41:12,-1.81,6.69,7.18,-0.02,-0.06,-0.03,
2:41:13,-0.88,6.99,6.61,0.22,-0.45,0.11,
21:23:26,-31.71,-39.22,103.51,-8.7,-0.21,31.62,N
21:23:27,-54.8,-34.31,132.93,-8.7,-0.21,31.62,N
21:23:28,139.63,-29.41,103.51,-8.7,-0.21,31.62,N
21:23:29,16.49,-23.28,103.51,-8.7,-0.21,31.62,N
21:23:30,150.82,-17.15,103.51,-8.7,-0.21,31.62,N
21:23:31,85.31,-12.25,103.51,-8.7,-0.21,31.62,N
21:23:32,-94.2,-6.12,103.51,-8.7,-0.21,31.62,N
21:23:33,-64.13,-1.22,132.93,-8.7,-0.21,31.62,N
21:23:34,-99,4.92,103.51,-8.7,-0.21,31.62,N
21:23:35,128.45,9.82,103.51,-8.7,-0.21,31.62,N
21:23:36,82.57,15.95,103.51,-8.7,-0.21,31.62,N
21:23:37,63.67,20.85,132.93,-8.7,-0.21,31.62,N
21:23:38,0.8,25.76,103.51,-8.7,-0.21,31.62,N
21:23:39,18.64,31.89,103.51,-8.7,-0.21,31.62,N
21:23:40,-28.37,36.79,103.51,-8.7,-0.21,31.62,N
21:23:41,0,0,0,0,0,0,N
21:23:42,0,0,0,0,0,0,N
21:23:43,0,0,0,0,0,0,N
21:23:44,0,0,0,0,0,0,N
21:23:45,0,0,0,0,0,0,N
21:23:46,0,0,0,0,0,0,N
21:23:47,-38.12,76.02,103.51,-8.7,-0.21,31.62,N
21:23:48,-156.4,82.15,103.51,-8.7,-0.21,31.62,N
21:23:49,0,0,0,0,0,0,N
21:23:50,0,0,0,0,0,0,N
21:23:51,0,0,0,0,0,0,N
21:23:52,0,0,0,0,0,0,N
21:23:53,0,0,0,0,0,0,N
21:23:54,0,0,0,0,0,0,N
21:23:55,0,0,0,0,0,0,N
21:26:33,0.06,1.71,-9.91,-0.07,0.02,-0.03,N
21:26:34,-0.03,1.87,-9.94,-0.07,0.03,-0.02,N
21:26:35,0,1.84,-9.92,-0.07,0.02,-0.03,N
21:26:36,0.01,1.72,-9.92,-0.07,0.03,-0.03,N
21:26:37,0.05,1.76,-9.87,-0.07,0.03,-0.03,N
21:26:38,0.02,1.69,-9.94,-0.08,0.02,-0.03,N
21:26:39,0.03,1.79,-9.93,-0.08,0.03,-0.03,N
21:26:40,0.01,1.78,-9.91,-0.07,0.03,-0.03,N
21:26:41,-0.02,1.79,-9.94,-0.07,0.03,-0.03,N
21:26:42,0.04,1.71,-9.85,-0.07,0.03,-0.03,N
21:26:43,0.03,1.71,-9.91,-0.07,0.03,-0.03,N
21:26:44,0.04,1.77,-9.95,-0.07,0.03,-0.03,N
21:26:45,0.07,1.76,-9.92,-0.07,0.03,-0.03,N
21:26:47,0.02,1.84,-9.91,-0.08,0.03,-0.03,N
21:26:48,0.01,1.72,-9.9,-0.07,0.03,-0.03,N
21:26:49,-0.04,1.78,-9.9,-0.07,0.02,-0.03,N
21:26:50,0.04,1.68,-9.83,-0.03,0.09,-0.03,N
21:26:51,-0.03,1.68,-9.89,-0.07,0.04,-0.03,N
21:26:52,0.03,1.74,-9.91,-0.07,0.03,-0.03,N
21:26:53,0.06,1.78,-9.87,-0.07,0.03,-0.03,N
21:26:54,-0.13,1.61,-9.72,-0.03,0.12,0,N
21:26:55,0.02,1.71,-9.92,-0.07,0.03,-0.03,N
21:26:56,0.09,1.65,-9.96,-0.04,0.06,-0.01,N
21:26:57,0.06,1.65,-9.88,-0.07,0.03,-0.03,N
21:26:58,-1.14,1.7,-9.74,-0.01,0.07,-0.09,N
21:26:59,-0.03,1.7,-9.75,-0.08,0.06,-0.01,N
21:27:00,-0.01,1.59,-9.79,-0.09,0.01,-0.03,N
21:27:01,0,1.6,-9.83,-0.09,0.02,0,N
21:27:02,-0.1,1.55,-10.27,-0.06,0.04,-0.04,N
21:27:04,0.12,1.71,-9.89,-0.07,0.03,-0.03,N
21:27:05,0.01,1.66,-9.94,-0.07,0.04,-0.02,N
21:27:06,-0.79,2.07,-9.11,-0.08,0.12,0.1,N
21:27:07,0.35,1.67,-10.02,0,0.09,-0.06,N
21:27:08,-0.16,1.87,-9.25,-0.01,0.22,0.01,N
21:27:09,0.03,1.59,-9.94,-0.07,0.02,-0.03,N
21:27:10,0.03,1.7,-9.86,-0.05,0.01,-0.03,N
21:27:11,0.22,1.61,-9.82,-0.08,0.03,-0.03,N
21:27:12,0.17,1.58,-9.82,-0.08,0.02,-0.03,N
21:27:13,0.29,1.59,-9.97,-0.11,-0.01,-0.02,N
21:27:14,0.13,1.57,-9.94,-0.08,0.03,-0.02,N
21:27:15,0.29,1.54,-9.95,-0.07,0.04,-0.01,N
21:27:16,0.25,1.64,-9.93,-0.08,0.02,-0.03,N
21:27:17,0.29,1.6,-9.85,-0.08,0.02,-0.03,N
21:27:18,0.2,1.72,-9.96,-0.11,0.01,-0.03,N
21:27:19,0.17,1.7,-9.91,-0.08,0.04,-0.02,N
21:27:20,0.09,1.58,-9.8,-0.06,0,-0.03,N
21:27:21,0.21,1.72,-9.85,-0.1,0,-0.05,N
21:27:22,0.26,1.8,-9.92,-0.08,0.03,-0.02,N
21:27:23,0.07,1.73,-9.81,-0.08,0.05,0,N
21:27:24,-0.08,1.38,-9.9,-0.32,0.13,0.05,N
21:27:26,0.33,1.93,-9.86,-0.07,0.02,-0.03,N
21:27:27,0.32,1.76,-9.91,-0.08,0.01,-0.04,N
21:27:28,0.47,1.77,-9.93,-0.1,0.02,-0.01,N
21:27:29,0.33,1.57,-9.99,-0.12,-0.17,-0.01,N
21:27:30,0.26,2.04,-9.81,-0.08,0.02,-0.03,N
21:27:31,0.28,2.15,-10.3,-0.04,0.08,-0.03,N
21:27:32,0.44,2.01,-9.75,0.04,-0.03,-0.04,N
21:27:33,0.79,1.01,-9.71,0.04,-0.11,-0.04,N
21:27:34,0.67,1.44,-9.97,0.03,-0.02,0.01,N
21:27:35,0.4,1.55,-9.94,-0.12,0.03,0.03,N
21:27:36,0.61,1.22,-10.02,-0.06,0.03,-0.03,N
21:27:37,0.44,1.18,-9.91,-0.08,0.03,-0.03,N
21:27:38,0.48,1.41,-9.85,-0.04,0.06,-0.03,N
21:27:39,0.27,1,-9.92,-0.08,-0.01,-0.04,N
21:27:40,0.4,1.33,-9.9,-0.12,-0.01,-0.03,N
21:27:43,0.28,1.88,-9.69,-0.13,0.04,0.01,N
21:27:44,0.14,1.82,-9.95,-0.08,0.02,-0.02,N
21:27:45,0.19,1.57,-9.94,-0.03,0.03,0.15,N
21:27:46,0.09,1.74,-10.1,-0.08,-0.08,-0.06,N
21:27:47,0.09,1.79,-9.91,-0.07,0.04,-0.03,N
21:27:48,0.22,1.33,-9.68,0.4,-0.09,-0.26,N
21:27:49,0.01,1.47,-10.01,-0.16,0.05,-0.01,N
21:27:50,0.28,1.48,-10.17,-0.03,0.05,-0.08,N
21:27:51,0.4,1.51,-10.06,-0.04,0.05,-0.05,N
21:27:52,0.11,0.7,-10.05,-0.06,-0.01,-0.06,N
21:27:53,1.43,1.34,-9.91,0,0.06,-0.06,N
21:27:54,1.54,3.26,-9.03,0.05,0.19,0.48,N
21:27:55,1.92,3.43,-11.38,0.25,-0.78,-0.09,N
21:27:56,0.64,2.29,-9.73,-0.01,0.05,-0.05,N
21:27:57,0.61,2.1,-9.85,-0.07,0.02,-0.02,N
21:28:03,1.53,1.07,-10,-0.04,0.04,0.02,N
21:28:04,1.33,1.02,-10.02,-0.1,0.06,-0.01,N
21:28:05,0.94,1.17,-9.9,0.01,0.12,-0.37,N
21:28:06,0.85,1.29,-10.02,-0.31,-0.05,-0.01,N
21:28:07,-0.02,2.76,-9.61,0.11,-0.03,-0.2,N
21:28:08,-0.34,1.82,-10.08,-0.03,0.03,-0.05,N
21:28:09,-0.13,1.59,-9.36,-0.02,0.15,-0.03,N
21:28:10,0.01,1.77,-10.15,0.06,0.14,-0.15,N
